identifier,author,name,genre,text,url,ipfsHash,type,usageInfo,txHash,iscnId
240,高適,燕歌行並序,樂府,漢家煙塵在西北，漢將辭家破殘賊。男兒本自重橫行，天子非常賜顏色。摐金伐鼓下榆關，旌旗逶迤碣石間。校尉羽書飛瀚海，單于獵火照狼山。山川蕭條極邊土，胡騎憑陵雜風雨。戰士軍前半死生，美人帳下猶歌舞。大漠窮秋塞草衰，孤城落日鬥兵稀。身當恩遇常輕敵，力盡關山未解圍。鐵衣遠戍辛勤久，玉筋應啼別離後。少婦城南欲斷腸，征人薊北空回首。邊風飄颻那可度，絕域蒼茫更何有？殺氣三時作陣雲，寒聲一夜傳刁斗。相看白刃血紛紛，死節從來豈顧勳？君不見沙場爭戰苦，至今猶憶李將軍。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000041&id=00000240,QmZxGc1jSncjsnfJ8Ch59FByj3vU8cf1Rg6XCeQzmvGuVn,CreativeWork,No Rights Reserved,1BDBC2751E73E84598B34BBDA2E634A5649BBA68F8609B2144A784CD33748CDE,iscn://likecoin-chain/nb7u-buAdWJksO4LLXkX2uGF_4mFtbIuNwW9vJ_Sy-Q/1
241,高適,送李少府貶峽中王少府貶長沙,七言律詩,嗟君此別意何如，駐馬銜杯問謫居。巫峽啼猿數行淚，衡陽歸雁幾封書。青楓江上秋帆遠，白帝城邊古木疏。聖代即今多雨露，暫時分手莫躊躇。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000041&id=00000241,QmdTpQA6bWCAHPM5XANksHbBEPwGj6y186eHN26oz7jhur,CreativeWork,No Rights Reserved,E15D174EC2E88FC8EF5AB31970B331D878553CBA70EAF93C01DF3638C5326F9B,iscn://likecoin-chain/1iKWLUr7x5nA0mMc3eHHWL66MtAvr2FayxwBXnnsJ4Q/1
242,崔塗,除夜有懷,五言律詩,迢遞三巴路，羈危萬里身。亂山殘雪夜，孤獨異鄉人。漸與骨肉遠，轉於僮僕親。那堪正飄泊，明日歲華新。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000042&id=00000242,QmY3ez2h4NNSc3idY4KrrcE2ZFnAV2DkiLXAdrDaamNzCN,CreativeWork,No Rights Reserved,5A66A212311B1DF984A72A2B47264EA4BDD8056CF16C4B252091141064024595,iscn://likecoin-chain/quQ5uVzz3tMVXgId8NYmlnNPFjvlYo7QEfS_A4uIks8/1
243,崔塗,孤雁,五言律詩,幾行歸塞盡，念爾獨何之。暮雨相呼失，寒塘欲下遲。渚雲低暗度，關月冷相隨。未必逢矰繳，孤飛自可疑。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000042&id=00000243,QmTacNFdzBnqGMXaRwE3aLzvSPLV861PnoC231ynBFjfvd,CreativeWork,No Rights Reserved,88143B4AC0DBECD50E7C29A9D615222620A79BF1DC90F436EFFBABD29183489E,iscn://likecoin-chain/1PgviO1isO4muNjkOHODqcTsKtpcioFF7IdrezybrGQ/1
244,崔曙,九日登望仙臺呈劉明府,七言律詩,漢文皇帝有高臺，此日登臨曙色開。三晉雲山皆北向，二陵風雨自東來。關門令尹誰能識，河上仙翁去不回。且欲近尋彭澤宰，陶然共醉菊花杯。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000043&id=00000244,QmaCQHcP7fnuK9uNTECsEQhLVFSedNqQDnuPXcqc572uQc,CreativeWork,No Rights Reserved,96ACB8777943E1EFB7C89E9497792304A455D8E1B3154DD5F950DAFFEFAA8170,iscn://likecoin-chain/VeEnsmWJdbEshaBubmszAcd3n1OUNNDjFS2ZPTIvmg0/1
245,崔顥,黃鶴樓,七言律詩,昔人已乘黃鶴去，此地空餘黃鶴樓。黃鶴一去不復返，白雲千載空悠悠。晴川歷歷漢陽樹，芳草萋萋鸚鵡洲。日暮鄉關何處是，煙波江上使人愁。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000044&id=00000245,QmbdzsMyEmH8xtgRZdkWo5f7MBPnuUc7ceEj3cRQfDcux1,CreativeWork,No Rights Reserved,A07DFC6623A3D1D700E432F5088D19A0481D3A1E493E72A46C9E421853C33B2C,iscn://likecoin-chain/Cp9bRBe_Dlqdx0Q31WLcdZXs5R4pep_MU9WOVmqiPfg/1
246,崔顥,行經華陰,七言律詩,岧嶢太華俯咸京，天外三峰削不成。武帝祠前雲欲散，仙人掌上雨初晴。河山北枕秦關險，驛路西連漢畤平。借問路傍名利客，何如此處學長生。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000044&id=00000246,QmZWBwoXm58C2ZYCx3JAMArZWMgqijeyTmZQg3LG84qoYV,CreativeWork,No Rights Reserved,F9877F379F23D025B390662553795C2AF41AA52D06C7D30E281FF290C70075A3,iscn://likecoin-chain/TQHS5-QTUnnk8sLPFQ4MBp1BmmyaDRL8uC6ekD5vIgM/1
247,崔顥,長干行二首之一,樂府,君家何處住？妾住在橫塘。停船暫借問，或恐是同鄉。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000044&id=00000247,QmT21jAefK6EpWcunvZKdZj4nSV6ppz2u4vR8CBMeWE3A9,CreativeWork,No Rights Reserved,4D17C27EC44486F6F49034DD36FB4F47470A157EEB4C0CBC21ED36C6EB424606,iscn://likecoin-chain/za0onLB5m0w7TuyUIFcgUyKA-OXqMusPceRmxtI38es/1
248,崔顥,長干行二首之二,樂府,家臨九江水，來去九江側。同是長干人，生小不相識。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000044&id=00000248,QmWPpCWat4M3wBMfcVfKAQMuiAmgkP27YWs8hfcP3kuxuP,CreativeWork,No Rights Reserved,61A5095CCDF7447C730DBAC31EC121A3AB4F7CD75C34D819F8B84ACB65DB8B57,iscn://likecoin-chain/AnVK5BxoeXJFb9tq2mAvFg7Z1_nIHQloD-UUjJMooXU/1
249,常建,宿王昌齡隱居,五言古詩,清谿深不測，隱處惟孤雲。松際露微月，清光猶為君。茅亭宿花影，藥院滋苔紋。余亦謝時去，西山鸞鶴群。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000045&id=00000249,QmdKosDtnrRCNHXc1nJM91xetMKcBe87zQLZ9jjsBptzqJ,CreativeWork,No Rights Reserved,7301F358FE67C549060ED49CBEBB72FFCF04623E72EE28FA7D9D1EB68DD66801,iscn://likecoin-chain/xccd1IWqb47koKbf8UqUD8qc8s3ZwqN9U6Sz1CPn9mA/1
250,常建,題破山寺後禪院,五言律詩,清晨入古寺，初日照高林。曲徑通幽處，禪房花木深。山光悅鳥性，潭影空人心。萬籟此俱寂，惟聞鐘磬音。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000045&id=00000250,QmRYEjE1z8ys9GJe4uZmZBxGyypPv8nGBQbriJjYeWvUBU,CreativeWork,No Rights Reserved,E1EBCF156B655A93257B31B0C6D04AE1D616C99B4D219B5827080B59B76461BA,iscn://likecoin-chain/1TUCXkCGFYspGipm2KSZadRP0bv5dlyDYBYHLRhPZNE/1
251,張九齡,感遇四首之一,五言古詩,孤鴻海上來，池潢不敢顧。側見雙翠鳥，巢在三珠樹。矯矯珍木巔，得無金丸懼。美服患人指，高明逼神惡。今我遊冥冥，弋者何所慕。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000046&id=00000251,QmY2zEXS2BKgaUQdK5QJTVeagVjoaqbp8Ea5WtXru4NEGD,CreativeWork,No Rights Reserved,98AD2255E533D60497DFC1EA38493F15FBA6F4B3C58AC5A5F10A01882D6C59AC,iscn://likecoin-chain/le3F8pV6CtN_q_x8hUPrtDa9mNd55kztpEg2Z_RqqNI/1
252,張九齡,感遇四首之二,五言古詩,蘭葉春葳蕤，桂華秋皎潔。欣欣此生意，自爾為佳節。誰知林棲者，聞風坐相悅。草木有本心，何求美人折。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000046&id=00000252,QmWhaKTVLn17a1MWJQxYqgAfAcJfRdZkhWonVvX3UshiNo,CreativeWork,No Rights Reserved,3D566FC25B3B3D5961F8F0870BDBFF193F217C6172E8DEB7734F0251FD1CCA06,iscn://likecoin-chain/7IAfQYoNEi1UTVF9ETreKlxFkPyo7uloRptO6jS2zLY/1
253,張九齡,感遇四首之三,五言古詩,幽人歸獨臥，滯慮洗孤清。持此謝高鳥，因之傳遠情。日夕懷空意，人誰感至精。飛沈理自隔，何所慰吾誠。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000046&id=00000253,QmcLa91HL14ZXNqFSHbsWuKT2SZWr9f7hEetHUFM6gEJKi,CreativeWork,No Rights Reserved,040BED8A8938CB11588AC11EB49A8D9DBFDDF2AA06CE55DB0DACE100C62A3EA8,iscn://likecoin-chain/Z2ztkmvC6hzJqMROXpIdYhoAvpVUi7XadEOyQWZQQQI/1
254,張九齡,感遇四首之四,五言古詩,江南有丹橘，經冬猶綠林。豈伊地氣暖，自有歲寒心。可以薦嘉客，奈何阻重深。運命惟所遇，循環不可尋。徒言樹桃李，此木豈無陰。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000046&id=00000254,QmPFzALDevTcKViC3jYqB5kXFUnKpme44eiNMN9SNbrj7M,CreativeWork,No Rights Reserved,A0F8CF397D656812C7AF16A6C4890988D9BBB265D91C669FB8EF14349295FE6C,iscn://likecoin-chain/nsyFt2gcip2cetvOG9YE2brjm46sAGsrHi47KH2zKyM/1
255,張九齡,望月懷遠,五言律詩,海上生明月，天涯共此時。情人怨遙夜，竟夕起相思。滅燭憐光滿，披衣覺露滋。不堪盈手贈，還寢夢佳期。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000046&id=00000255,QmNm8WT7CUZw8twjdnDXNau7hxKmRE1KrbuwUDDzbGoCJN,CreativeWork,No Rights Reserved,FEEACB323EDBEEE8DE684BCA17473E826618326C07ACA3054F3089D6FFE0BB45,iscn://likecoin-chain/ypQCF4KW9rFQ8FGJ7sb_kuXfz1sGpjROouTlCmoOYQw/1
256,張旭,桃花谿,七言絕句,隱隱飛橋隔野煙，石磯西畔問漁船。桃花盡日隨流水，洞在清谿何處邊？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000047&id=00000256,QmT4FWVwrzjYp4aP7VwLuzBbJBwemCkWuJYkMrYUksU4gN,CreativeWork,No Rights Reserved,602488163658807DF19D9B5E194A83A720B2B7389342F14404E885C668112887,iscn://likecoin-chain/Iu3QfS2k_0ST5eU2bt6j_oUZ8MfcUKLYI4eswEMght4/1
257,張泌,寄人,七言絕句,別夢依依到謝家，小廊迴合曲闌斜。多情只有春庭月，猶為離人照落花。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000048&id=00000257,QmVA3rKPduUJLFKH5EuPB4D1BuEGTqJc2DqaZc9poCbt6u,CreativeWork,No Rights Reserved,5A685CE6D2F9580EFA0A945A9AD9FB2A597F21E29078EED9D5975C38EF4F2C44,iscn://likecoin-chain/mco7TcMBRtp1Moh0b4m3IrQDptvndhvwp5TGAqiVN_w/1
258,張祜,宮詞,五言絕句,故國三千里，深宮二十年。一聲何滿子，雙淚落君前。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000049&id=00000258,QmQYEQVE1Smy9uKfVo5iLRXEKv7Q8QRPTkigpg16Ru9Dem,CreativeWork,No Rights Reserved,82B6FD9ECA871DF6C6EB141EF71FB9AFD06A5D4E4FDAFB287FE7D12E994500D3,iscn://likecoin-chain/Mr8my8x8lWeXmYqZLcLLWrbbsfjXiMFNoEnacIlHxN8/1
259,張祜,贈內人,七言絕句,禁門宮樹月痕過，媚眼微看宿鷺窠。斜拔玉釵燈影畔，剔開紅燄救飛蛾。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000049&id=00000259,QmehEQfW86pQqystw1t25aDP8cnF9pmwCcEioJh9TwvpqJ,CreativeWork,No Rights Reserved,0F83370BC2308358CEB9210067D06B069ECBBCA8C5A6CCED7DD695D2AF2D3895,iscn://likecoin-chain/Wvt-qHIY4LWrbtncFUNl04wVg2zb2hz2L4lRUhoebnk/1
260,張祜,集靈臺二首之一,七言絕句,日光斜照集靈臺，紅樹花迎曉露開。昨夜上皇新授籙，太真含笑入簾來。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000049&id=00000260,Qmci26mkPyQayaY8RkaQgYxsiWjhLN2cHwyGExZ8Ke1gw9,CreativeWork,No Rights Reserved,F8FDD2A851329BE40602617D0857FEB2801BE46C82B2F8D959B7D0C97C627479,iscn://likecoin-chain/JrDcC-OpZ5tzIFZC8Z6OekKWtuoefH9UUVd5tad1Qro/1
261,張祜,集靈臺二首之二,七言絕句,虢國夫人承主恩，平明騎馬入宮門。卻嫌脂粉污顏色，淡掃蛾眉朝至尊。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000049&id=00000261,QmUvgFuUazYCZUzqk4aayyA7cNmZP2qwMF9MdKqoUzT1PN,CreativeWork,No Rights Reserved,E53DF67C5506C02F9617F7FEF88F5868DC80F512C068F4DB9607D734F03D36C7,iscn://likecoin-chain/-oApfQ-AJQDI_gnpy6wcv2ThAbws1Y6CFq8V34ezcRQ/1
262,張祜,題金陵渡,七言絕句,金陵津渡小山樓，一宿行人自可愁。潮落夜江斜月裡，兩三星火是瓜洲？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000049&id=00000262,Qmc5SAkY8TzvjLxZgpGTrdwLmiqovoirUeFw5oSHnXd5F6,CreativeWork,No Rights Reserved,AA161887B8A0971DE68442000A275F5500A7A815A0FEC8306CD1DA835B8D79DC,iscn://likecoin-chain/VP1JwDVQEv-GNPnkEQj6JF5WyoaxyP2p8L5HcrTb6mk/1
263,張喬,書邊事,五言律詩,調角斷清秋，征人倚戍樓。春風對青冢，白日落梁州。大漠無兵阻，窮邊有客游。蕃情似此水，長願向南流。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000050&id=00000263,QmSVheZ9fsfJAcsyCfrUFCeAYC3uvLiDcewGqDqqTK3uDa,CreativeWork,No Rights Reserved,032F973260E1B311AE33CC21EC69EF86EB6E5324B84CE2FD2D8C10682CC67F5C,iscn://likecoin-chain/8LCkWDr_m4PvM9gSPNfYHLfbpRyvASCgwxbT7crvXys/1
264,張籍,沒蕃故人,五言律詩,前年戍月支，城下沒全師。蕃漢斷消息，死生長別離。無人收廢帳，歸馬識殘旗。欲祭疑君在，天涯哭此時。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000051&id=00000264,QmQjtiZ9DBatgdpAjm3VsLF3vfeEjb5obMRrVXqRo54tZZ,CreativeWork,No Rights Reserved,B5417D03B6060D3740F7171051FC783161CBD59628F37CCE8BC729E742B2A8F4,iscn://likecoin-chain/GqJBVU_1oGs51NRsc9QVjBWX37Dt1i1yM091WLgh4Xs/1
265,張繼,楓橋夜泊,七言絕句,月落烏啼霜滿天，江楓漁火對愁眠。姑蘇城外寒山寺，夜半鐘聲到客船。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000052&id=00000265,QmSDnEhJDftNvFtCop1HX2LfTsKmXKvh4En77Td3V83joB,CreativeWork,No Rights Reserved,408944691DBF10024019D87EF497682F499E6BDD1239E947C3D4D76B50947BFE,iscn://likecoin-chain/B81DyQZdiZJ-NvPy5zFbcAwdla5qEde0QzhYCgbqZj4/1
266,許渾,秋日赴闕題潼關驛樓,五言律詩,紅葉晚蕭蕭，長亭酒一瓢。殘雲歸太華，疏雨過中條。樹色隨關迥，河聲入海遙。帝鄉明日到，猶自夢漁樵。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000053&id=00000266,QmUywd7Y7RxmSkHXh4oGPoUhyK1tt1DXxSpGd32UGRNt7Z,CreativeWork,No Rights Reserved,C6EB7DFDDA66627ADFEBC0393040C98524A9823789E86704BF18F29B262A3683,iscn://likecoin-chain/abolosqCP6Y295QgeTbD4WHl9RSBqytiwrjQ-1scNO8/1
267,許渾,早秋,五言律詩,遙夜泛清瑟，西風生翠蘿。殘螢棲玉露，早雁拂金河。高樹曉還密，遠山晴更多。淮南一葉下，自覺洞庭波。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000053&id=00000267,QmdMBCJ1tX735WkmrCFppfRxnuCHHu8gB3TqxMrm3Jk6GW,CreativeWork,No Rights Reserved,C79EAEE2F12435C58AD3B95D03EDC9F563140A17A86C04329AC3F2D5C121FAB1,iscn://likecoin-chain/_WofN_pPBM1yH6iGoPlsp8wrR-gxbt8-y8TIj8xhAps/1
268,陳子昂,登幽州臺歌,七言古詩,前不見古人，後不見來者。念天地之悠悠，獨愴然而涕下。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000054&id=00000268,QmRJvTfc9Wayss3k1PHqBkdkw1bwHCwNssdYJnGWYfGvT7,CreativeWork,No Rights Reserved,DDEAC13CCE7B7184619F9F351E9FC3F09B976B758E344709DDE75043D7B07A45,iscn://likecoin-chain/t3XVOLTFxmTfr7pCXKLFF221QJrxr829VgtzNQ-W-64/1
269,陳陶,隴西行,七言絕句,誓掃匈奴不顧身，五千貂錦喪胡塵。可憐無定河邊骨，猶是春閨夢裡人。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000055&id=00000269,QmQQSyXQyhAiPZzD1mXzcnpPjrdkwkT6LKdZuUgmtuuG2a,CreativeWork,No Rights Reserved,44335E4B83C3D7B7A65B6BDCECA3F4CE82CBA25242330CFD363CBAA58CEF9137,iscn://likecoin-chain/Xlpck6v6FxgoUwxhaG6XghVfzZxZOjrsIvOm4Qquyeg/1
270,無名氏,雜詩,七言絕句,近寒食雨草萋萋，著麥苗風柳映隄。等是有家歸未得，杜鵑休向耳邊啼。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000056&id=00000270,QmWstSHGGz855gNPmfreSuDmHSYouymRUXcMP9thsdyzMG,CreativeWork,No Rights Reserved,B7038EABFB3094A8A2AEB732032307F8BF5CD62CD37B7EDC3795CD4BB9A3143F,iscn://likecoin-chain/SXng3-EaUbt1Z_FZLVs8RKv-_jPEiZAd0-aJ30EhT5Q/1
271,賀知章,回鄉偶書,七言絕句,少小離家老大回，鄉音無改鬢毛催。兒童相見不相識，笑問客從何處來。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000057&id=00000271,QmWBL8Un6Jn2nBuPBi87XFvL25hVoGCwv38MyvDCjAmrEa,CreativeWork,No Rights Reserved,D84FACB22739C3E5DA3081AE021F7DCA03651F1D887C1E234B142AA17FBC2F71,iscn://likecoin-chain/XKAt1CSFMfDjI56hd3s8dVfDXdw8QBw8c5pRNLLJ_1k/1
273,溫庭筠,送人東遊,五言律詩,荒戍落黃葉，浩然離故關。高風漢陽渡，初日郢門山。江上幾人在，天涯孤櫂還。何當重相見，樽酒慰離顏。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000058&id=00000273,QmfGhVCGignL3fPnpQCdHeECutsdT3DD62vVNmsYws1pM3,CreativeWork,No Rights Reserved,E4E896E2E1E586A2EB1A00C2083B500EBA24ABB6CAD679C6DE8384BDA3F4EE52,iscn://likecoin-chain/Z3R12Doutw-o_FoOrf6BnrXewDMgjP_J2Y3lEvSQIJI/1
274,溫庭筠,利州南渡,七言律詩,澹然空水對斜暉，曲島蒼茫接翠微。波上馬嘶看棹去，柳邊人歇待船歸。數叢沙草群鷗散，萬頃江田一鷺飛。誰解乘舟尋范蠡，五湖煙水獨忘機。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000058&id=00000274,QmUaqZuGsSgk1Pj4r62My9NLzRv2ei25DWWhvwdmjrEzNq,CreativeWork,No Rights Reserved,A93EB0A9076E525E4E29AEFADFDC87BE4361A4418A279088B0083DDAB2061B4F,iscn://likecoin-chain/stRqK8EFC0MX9t3yUXj7FZo_Cy7jRQiN4uEUhrcjuQI/1
275,溫庭筠,蘇武廟,七言律詩,蘇武魂銷漢使前，古祠高樹兩茫然。雲邊雁斷胡天月，隴上羊歸塞草煙。回日樓臺非甲帳，去時冠劍是丁年。茂陵不見封侯印，空向秋波哭逝川。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000058&id=00000275,QmW7tFTND8G8jtp4giBw2WsSzWuw87cQMgjDPYjvCLP1eo,CreativeWork,No Rights Reserved,745BA7552858AC48C7B6E92F26F38D58B7DEF791F0F5A496F4E8AB081C83125C,iscn://likecoin-chain/-XxvULEYa5oq3VrnVlHV9pBCerxN-G1KYoKfXkF93lk/1
276,溫庭筠,瑤瑟怨,七言絕句,冰簟銀床夢不成，碧天如水夜雲輕。雁聲遠過瀟湘去，十二樓中月自明。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000058&id=00000276,QmRhYuH7HfBrxjDdriWFLfeMuKub9huDpzu7a3Ex8mXzi2,CreativeWork,No Rights Reserved,CEF056C0A3491BB915D8EA25F471BDED2E65FBDC6F69AD40ECBB035C91CF44CB,iscn://likecoin-chain/mucUsCLO7SHUrZdVo4f-JFSdypfwEIjXHz4qJ0BFIJw/1
277,賈島,尋隱者不遇,五言絕句,松下問童子，言師採藥去。只在此山中，雲深不知處。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000059&id=00000277,QmUuChf9vtiyFmotN2Q3FWaqu8A6342Zje3ZcZwPXDs2iZ,CreativeWork,No Rights Reserved,26B6698F2B1E597AC8FD0BE46625A190A4432E77F78AFE0547B39150DE0FD32B,iscn://likecoin-chain/e9Hm7VY-HYaXZ_mGIDB-CLnhF8XFemTWofyFQ4VXo3M/1
278,僧皎然,尋陸鴻漸不遇,五言律詩,移家雖帶郭，野徑入桑麻。近種籬邊菊，秋來未著花。叩門無犬吠，欲去問西家。報到山中去，歸來每日斜。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000060&id=00000278,QmZD2guQFTuZgxtTWWF9HGEbmGn48t2XwQYSjCFtUXHiTc,CreativeWork,No Rights Reserved,F8BAA90F9082C2218005C27BB3F336EA15BEC2152049E4FC626064576AA0FB7A,iscn://likecoin-chain/6S7CLCGTjnONwVzzVSFP2wZfbfkXjq-FcYjdo33tmpw/1
279,裴迪,送崔九,五言絕句,歸山深淺去，須盡邱壑美。莫學武陵人，暫游桃源裡。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000061&id=00000279,QmWDkGm5MFFv5fZEhQiwjbXTv21karSbHwgHYWmTpTPcL1,CreativeWork,No Rights Reserved,3DFA309168D9C4E3D1BBBA0E9B615633AB2F3E7ED31676F8DFDCA305F9ADD98B,iscn://likecoin-chain/hjg0sS3dqsu-X_q7axnhfy_cdqui-lBfS-wgKJejOUs/1
280,綦毋潛,春泛若耶溪,五言古詩,幽意無斷絕，此去隨所偶。晚風吹行舟，花路入溪口。際夜轉西壑，隔山望南斗。潭煙飛溶溶，林月低向後。生事且瀰漫，願為持竿叟。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000062&id=00000280,QmWHtTsXJbmKtrBUgvdPKwbuvEjWeXVC6QfTNvBKtzw71h,CreativeWork,No Rights Reserved,6BC8ADFADF451154309FBE40349CD0F68EDF1C8DC6D2DB8E975ADDD10709768E,iscn://likecoin-chain/A979Dq07JUt8-IaIrRsw3rmf_f24O06RptLPYT5vVKI/1
281,劉方平,月夜,七言絕句,更深月色半人家，北斗闌干南斗斜。今夜偏知春氣暖，蟲聲新透綠窗紗。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000063&id=00000281,QmZkLWGWm89tAMKnA8yX5CtCSKuMP7Uf5PMmZbwKX928fm,CreativeWork,No Rights Reserved,68DAE0DCD150CB88657D03C93377A70D808DAC1305E371CD3A4C37320D2F7F89,iscn://likecoin-chain/0dq8yThQ0SG4weyPXOnYS_w4YsXocX13Un_hD5S23Xg/1
282,劉方平,春怨,七言絕句,紗窗日落漸黃昏，金屋無人見淚痕。寂寞空庭春欲晚，梨花滿地不開門。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000063&id=00000282,Qmf81r8WLXTCvaQjtgYBCYoZx2ocNZ2wrPMpvsrXdZVVQR,CreativeWork,No Rights Reserved,FAE5147027317F64627D0B167AB1A6E776AA8F275AB14686F5AD753834990621,iscn://likecoin-chain/euqUOpDAC83WI_KQdK-mV1QYTn1-PQukl5gIG3JYbuc/1
283,劉長卿,秋日登吳公臺上寺遠眺，寺即陳將吳明徹戰場,五言律詩,古臺搖落後，秋日望鄉心。野寺來人少，雲峰隔水深。夕陽依舊壘，寒磬滿空林。惆悵南朝事，長江獨至今。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000064&id=00000283,QmV7TXSfyB1X3nZPEeic2ic7mCcMG86h4rdKZUfP8cppwd,CreativeWork,No Rights Reserved,423C11F68E3646A871F7C012EA1B0F01AB0E56EA30F602EE51A24F3911C8878C,iscn://likecoin-chain/lOBQy4CIWHI-rCHeQMITuTzfJPY_1BDr156JQSKcIWo/1
284,劉長卿,送李中丞歸漢陽別業,五言律詩,流落征南將，曾驅十萬師。罷歸無舊業，老去戀明時。獨立三邊靜，輕生一劍知。茫茫江漢上，日暮欲何之。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000064&id=00000284,QmV4R7SPSZN4KdJEspYzjTMrLBx1RrLLeymcDF4pX8s7mz,CreativeWork,No Rights Reserved,E6B45A9A058332304EC3E00C637B443FFB7831C40DEA3EACC641688EBBCDA229,iscn://likecoin-chain/AEd4FYk7ysj-q9EQiqjrmFioaESjs1rK_edXRon4GTc/1
285,劉長卿,餞別王十一南遊,五言律詩,望君煙水闊，揮手淚沾巾。飛鳥沒何處，青山空向人。長江一帆遠，落日五湖春。誰見汀洲上，相思愁白蘋。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000064&id=00000285,QmNqsqwfGoaw52Z8ViQbz8D638cVjS8M8YLqAr2n4ETDov,CreativeWork,No Rights Reserved,382C9A456B627EAD32465F025C8C90A691E9758318D9D8A7C36BA43A705A24C2,iscn://likecoin-chain/OsWgrtIDisGqBUlLEfDckTdWywPhfW_0dSU5_uLLygw/1
286,劉長卿,尋南溪常道士,五言律詩,一路經行處，莓苔見屐痕。白雲依靜渚，春草閉閒門。遇雨看松色，隨山到水源。溪花與禪意，相對亦忘言。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000064&id=00000286,QmeGMJDNLiLpbP4XyNmuob14TaG3C2WCvkpyirHg2DWQAn,CreativeWork,No Rights Reserved,FEA6CB0E30F27A2526C2F5C893414E7A7C9CDD77762C56CE1367377C78DBF79C,iscn://likecoin-chain/TTE00e01Xeezk1EsYZU2_M3AGr1X9AGUGiKQOG0Rw_E/1
287,劉長卿,新年作,五言律詩,鄉心新歲切，天畔獨潸然。老至居人下，春歸在客先。嶺猿同旦暮，江柳共風煙。已似長沙傅，從今又幾年？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000064&id=00000287,QmYv49jKhNUjP8niHqTjZxxoRcUerZBqtyTcrdg1epn4cw,CreativeWork,No Rights Reserved,D7F1B0CBEA1AEE78D7791782F17410A53251ADBD39FE737CBF407123125B1F77,iscn://likecoin-chain/S-dKbi_7AIlyVXE59Us03PTJjxJ4EnmDa3ZukJWtpyA/1
